relation,relation_label,frequency,count,pct_within_relation,pct_within_class,lift
P798,military designation,A-Month,0,0.0,0.0,0.0
P798,military designation,A-Few-Months,0,0.0,0.0,0.0
P798,military designation,A-Year,0,0.0,0.0,0.0
P798,military designation,A-Few-Years,2,28.57142857142857,0.002503410897347636,0.5419777303719174
P798,military designation,Many-Years,5,71.42857142857143,0.016996396763886056,3.6796470576809144
P2499,league level above,A-Day,0,0.0,0.0,0.0
P2499,league level above,A-Few-Days,0,0.0,0.0,0.0
P2499,league level above,A-Week,0,0.0,0.0,0.0
P2499,league level above,A-Few-Weeks,0,0.0,0.0,0.0
P2499,league level above,A-Month,0,0.0,0.0,0.0
P2499,league level above,A-Few-Months,0,0.0,0.0,0.0
P2499,league level above,A-Year,0,0.0,0.0,0.0
P2499,league level above,A-Few-Years,4,57.14285714285714,0.005006821794695272,1.0839554607438349
P2499,league level above,Many-Years,3,42.857142857142854,0.010197838058331634,2.2077882346085484
P4345,director of archaeological fieldwork,A-Day,0,0.0,0.0,0.0
P4345,director of archaeological fieldwork,A-Few-Days,0,0.0,0.0,0.0
P4345,director of archaeological fieldwork,A-Week,0,0.0,0.0,0.0
P4345,director of archaeological fieldwork,A-Few-Weeks,0,0.0,0.0,0.0
P4345,director of archaeological fieldwork,A-Month,0,0.0,0.0,0.0
P4345,director of archaeological fieldwork,A-Few-Months,0,0.0,0.0,0.0
P4345,director of archaeological fieldwork,A-Year,0,0.0,0.0,0.0
P4345,director of archaeological fieldwork,A-Few-Years,4,57.14285714285714,0.005006821794695272,1.0839554607438349
P4345,director of archaeological fieldwork,Many-Years,3,42.857142857142854,0.010197838058331634,2.2077882346085484
P12452,appeals to,A-Day,0,0.0,0.0,0.0
P12452,appeals to,A-Few-Days,0,0.0,0.0,0.0
P12452,appeals to,A-Week,0,0.0,0.0,0.0
P12452,appeals to,A-Few-Weeks,0,0.0,0.0,0.0
P12452,appeals to,A-Month,0,0.0,0.0,0.0
P12452,appeals to,A-Few-Months,0,0.0,0.0,0.0
P12452,appeals to,A-Year,0,0.0,0.0,0.0
P12452,appeals to,A-Few-Years,0,0.0,0.0,0.0
P12452,appeals to,Many-Years,7,100.0,0.02379495546944048,5.15150588075328
P122,basic form of government,A-Day,0,0.0,0.0,0.0
P122,basic form of government,A-Few-Days,0,0.0,0.0,0.0
P122,basic form of government,A-Week,0,0.0,0.0,0.0
P122,basic form of government,A-Few-Weeks,0,0.0,0.0,0.0
P122,basic form of government,A-Month,0,0.0,0.0,0.0
P122,basic form of government,A-Few-Months,0,0.0,0.0,0.0
P122,basic form of government,A-Year,0,0.0,0.0,0.0
P122,basic form of government,A-Few-Years,2,33.33333333333333,0.002503410897347636,0.6323073521005703
P122,basic form of government,Many-Years,4,66.66666666666666,0.013597117411108845,3.43433725383552
P156,followed by,A-Day,0,0.0,0.0,0.0
P156,followed by,A-Few-Days,0,0.0,0.0,0.0
P156,followed by,A-Week,0,0.0,0.0,0.0
P156,followed by,A-Few-Weeks,0,0.0,0.0,0.0
P156,followed by,A-Month,0,0.0,0.0,0.0
P156,followed by,A-Few-Months,0,0.0,0.0,0.0
P156,followed by,A-Year,0,0.0,0.0,0.0
P156,followed by,A-Few-Years,2,33.33333333333333,0.002503410897347636,0.6323073521005703
P156,followed by,Many-Years,4,66.66666666666666,0.013597117411108845,3.43433725383552
P161,cast member,A-Day,0,0.0,0.0,0.0
P161,cast member,A-Few-Days,0,0.0,0.0,0.0
P161,cast member,A-Week,0,0.0,0.0,0.0
P161,cast member,A-Few-Weeks,0,0.0,0.0,0.0
P161,cast member,A-Month,0,0.0,0.0,0.0
P161,cast member,A-Few-Months,0,0.0,0.0,0.0
P161,cast member,A-Year,1,16.666666666666664,0.0029308323563892145,0.7402647518561938
P161,cast member,A-Few-Years,3,50.0,0.0037551163460214543,0.9484610281508555
P161,cast member,Many-Years,2,33.33333333333333,0.006798558705554423,1.71716862691776
P162,producer,A-Day,0,0.0,0.0,0.0
P162,producer,A-Few-Days,0,0.0,0.0,0.0
P162,producer,A-Week,0,0.0,0.0,0.0
P162,producer,A-Few-Weeks,0,0.0,0.0,0.0
P162,producer,A-Month,0,0.0,0.0,0.0
P162,producer,A-Few-Months,0,0.0,0.0,0.0
P162,producer,A-Year,2,33.33333333333333,0.005861664712778429,1.4805295037123876
P162,producer,A-Few-Years,4,66.66666666666666,0.005006821794695272,1.2646147042011406
P162,producer,Many-Years,0,0.0,0.0,0.0
P725,voice actor,A-Day,0,0.0,0.0,0.0
P725,voice actor,A-Few-Days,0,0.0,0.0,0.0
P725,voice actor,A-Week,0,0.0,0.0,0.0
P725,voice actor,A-Few-Weeks,0,0.0,0.0,0.0
P725,voice actor,A-Month,0,0.0,0.0,0.0
P725,voice actor,A-Few-Months,0,0.0,0.0,0.0
P725,voice actor,A-Year,0,0.0,0.0,0.0
P725,voice actor,A-Few-Years,3,50.0,0.0037551163460214543,0.9484610281508555
P725,voice actor,Many-Years,3,50.0,0.010197838058331634,2.57575294037664
P825,dedicated to,A-Day,0,0.0,0.0,0.0
P825,dedicated to,A-Few-Days,0,0.0,0.0,0.0
P825,dedicated to,A-Week,0,0.0,0.0,0.0
P825,dedicated to,A-Few-Weeks,0,0.0,0.0,0.0
P825,dedicated to,A-Month,0,0.0,0.0,0.0
P825,dedicated to,A-Few-Months,0,0.0,0.0,0.0
P825,dedicated to,A-Year,0,0.0,0.0,0.0
P825,dedicated to,A-Few-Years,1,16.666666666666664,0.001251705448673818,0.31615367605028516
P825,dedicated to,Many-Years,5,83.33333333333334,0.016996396763886056,4.2929215672944006
P837,day in year for periodic occurrence,A-Day,0,0.0,0.0,0.0
P837,day in year for periodic occurrence,A-Few-Days,0,0.0,0.0,0.0
P837,day in year for periodic occurrence,A-Week,0,0.0,0.0,0.0
P837,day in year for periodic occurrence,A-Few-Weeks,0,0.0,0.0,0.0
P837,day in year for periodic occurrence,A-Month,0,0.0,0.0,0.0
P837,day in year for periodic occurrence,A-Few-Months,0,0.0,0.0,0.0
P837,day in year for periodic occurrence,A-Year,1,16.666666666666664,0.0029308323563892145,0.7402647518561938
P837,day in year for periodic occurrence,A-Few-Years,1,16.666666666666664,0.001251705448673818,0.31615367605028516
P837,day in year for periodic occurrence,Many-Years,4,66.66666666666666,0.013597117411108845,3.43433725383552
P1535,used by,A-Day,0,0.0,0.0,0.0
P1535,used by,A-Few-Days,0,0.0,0.0,0.0
P1535,used by,A-Week,0,0.0,0.0,0.0
P1535,used by,A-Few-Weeks,0,0.0,0.0,0.0
P1535,used by,A-Month,0,0.0,0.0,0.0
P1535,used by,A-Few-Months,0,0.0,0.0,0.0
P1535,used by,A-Year,0,0.0,0.0,0.0
P1535,used by,A-Few-Years,1,16.666666666666664,0.001251705448673818,0.31615367605028516
P1535,used by,Many-Years,5,83.33333333333334,0.016996396763886056,4.2929215672944006
P1824,road number,A-Day,0,0.0,0.0,0.0
P1824,road number,A-Few-Days,0,0.0,0.0,0.0
P1824,road number,A-Week,0,0.0,0.0,0.0
P1824,road number,A-Few-Weeks,0,0.0,0.0,0.0
P1824,road number,A-Month,0,0.0,0.0,0.0
P1824,road number,A-Few-Months,0,0.0,0.0,0.0
P1824,road number,A-Year,0,0.0,0.0,0.0
P1824,road number,A-Few-Years,2,33.33333333333333,0.002503410897347636,0.6323073521005703
P1824,road number,Many-Years,4,66.66666666666666,0.013597117411108845,3.43433725383552
P5607,located in the religious territorial entity,A-Day,0,0.0,0.0,0.0
P5607,located in the religious territorial entity,A-Few-Days,0,0.0,0.0,0.0
P5607,located in the religious territorial entity,A-Week,0,0.0,0.0,0.0
P5607,located in the religious territorial entity,A-Few-Weeks,0,0.0,0.0,0.0
P5607,located in the religious territorial entity,A-Month,0,0.0,0.0,0.0
P5607,located in the religious territorial entity,A-Few-Months,0,0.0,0.0,0.0
P5607,located in the religious territorial entity,A-Year,0,0.0,0.0,0.0
P5607,located in the religious territorial entity,A-Few-Years,0,0.0,0.0,0.0
P5607,located in the religious territorial entity,Many-Years,6,100.0,0.020395676116663267,5.15150588075328
P81,connecting line,A-Day,0,0.0,0.0,0.0
P81,connecting line,A-Few-Days,0,0.0,0.0,0.0
P81,connecting line,A-Week,0,0.0,0.0,0.0
P81,connecting line,A-Few-Weeks,0,0.0,0.0,0.0
P81,connecting line,A-Month,0,0.0,0.0,0.0
P81,connecting line,A-Few-Months,0,0.0,0.0,0.0
P81,connecting line,A-Year,0,0.0,0.0,0.0
P81,connecting line,A-Few-Years,0,0.0,0.0,0.0
P81,connecting line,Many-Years,5,100.0,0.016996396763886056,5.15150588075328
P355,child organization or unit,A-Day,0,0.0,0.0,0.0
P355,child organization or unit,A-Few-Days,0,0.0,0.0,0.0
P355,child organization or unit,A-Week,0,0.0,0.0,0.0
P355,child organization or unit,A-Few-Weeks,0,0.0,0.0,0.0
P355,child organization or unit,A-Month,0,0.0,0.0,0.0
P355,child organization or unit,A-Few-Months,0,0.0,0.0,0.0
P355,child organization or unit,A-Year,0,0.0,0.0,0.0
P355,child organization or unit,A-Few-Years,1,20.0,0.001251705448673818,0.3793844112603422
P355,child organization or unit,Many-Years,4,80.0,0.013597117411108845,4.121204704602624
P767,contributor to the creative work or subject,A-Day,0,0.0,0.0,0.0
P767,contributor to the creative work or subject,A-Few-Days,0,0.0,0.0,0.0
P767,contributor to the creative work or subject,A-Week,0,0.0,0.0,0.0
P767,contributor to the creative work or subject,A-Few-Weeks,0,0.0,0.0,0.0
P767,contributor to the creative work or subject,A-Month,0,0.0,0.0,0.0
P767,contributor to the creative work or subject,A-Few-Months,0,0.0,0.0,0.0
P767,contributor to the creative work or subject,A-Year,1,20.0,0.0029308323563892145,0.8883177022274326
P767,contributor to the creative work or subject,A-Few-Years,2,40.0,0.002503410897347636,0.7587688225206844
P767,contributor to the creative work or subject,Many-Years,2,40.0,0.006798558705554423,2.060602352301312
P812,academic major,A-Day,0,0.0,0.0,0.0
P812,academic major,A-Few-Days,0,0.0,0.0,0.0
P812,academic major,A-Week,0,0.0,0.0,0.0
P812,academic major,A-Few-Weeks,0,0.0,0.0,0.0
P812,academic major,A-Month,0,0.0,0.0,0.0
P812,academic major,A-Few-Months,0,0.0,0.0,0.0
P812,academic major,A-Year,1,20.0,0.0029308323563892145,0.8883177022274326
P812,academic major,A-Few-Years,3,60.0,0.0037551163460214543,1.1381532337810267
P812,academic major,Many-Years,1,20.0,0.0033992793527772114,1.030301176150656
P1716,brand,A-Day,0,0.0,0.0,0.0
P1716,brand,A-Few-Days,0,0.0,0.0,0.0
P1716,brand,A-Week,0,0.0,0.0,0.0
P1716,brand,A-Few-Weeks,0,0.0,0.0,0.0
P1716,brand,A-Month,0,0.0,0.0,0.0
P1716,brand,A-Few-Months,0,0.0,0.0,0.0
P1716,brand,A-Year,0,0.0,0.0,0.0
P1716,brand,A-Few-Years,5,100.0,0.00625852724336909,1.896922056301711
P1716,brand,Many-Years,0,0.0,0.0,0.0
P2097,term length of position,A-Day,0,0.0,0.0,0.0
P2097,term length of position,A-Few-Days,0,0.0,0.0,0.0
P2097,term length of position,A-Week,0,0.0,0.0,0.0
P2097,term length of position,A-Few-Weeks,0,0.0,0.0,0.0
P2097,term length of position,A-Month,0,0.0,0.0,0.0
P2097,term length of position,A-Few-Months,0,0.0,0.0,0.0
P2097,term length of position,A-Year,0,0.0,0.0,0.0
P2097,term length of position,A-Few-Years,0,0.0,0.0,0.0
P2097,term length of position,Many-Years,5,100.0,0.016996396763886056,5.15150588075328
P2348,time period,A-Day,0,0.0,0.0,0.0
P2348,time period,A-Few-Days,0,0.0,0.0,0.0
P2348,time period,A-Week,0,0.0,0.0,0.0
P2348,time period,A-Few-Weeks,0,0.0,0.0,0.0
P2348,time period,A-Month,0,0.0,0.0,0.0
P2348,time period,A-Few-Months,1,20.0,0.023185717597959656,7.0274518896359845
P2348,time period,A-Year,0,0.0,0.0,0.0
P2348,time period,A-Few-Years,0,0.0,0.0,0.0
P2348,time period,Many-Years,4,80.0,0.013597117411108845,4.121204704602624
P2389,organization directed by the office or position,A-Day,0,0.0,0.0,0.0
P2389,organization directed by the office or position,A-Few-Days,0,0.0,0.0,0.0
P2389,organization directed by the office or position,A-Week,0,0.0,0.0,0.0
P2389,organization directed by the office or position,A-Few-Weeks,0,0.0,0.0,0.0
P2389,organization directed by the office or position,A-Month,0,0.0,0.0,0.0
P2389,organization directed by the office or position,A-Few-Months,0,0.0,0.0,0.0
P2389,organization directed by the office or position,A-Year,0,0.0,0.0,0.0
P2389,organization directed by the office or position,A-Few-Years,1,20.0,0.001251705448673818,0.3793844112603422
P2389,organization directed by the office or position,Many-Years,4,80.0,0.013597117411108845,4.121204704602624
P2664,units sold,A-Day,0,0.0,0.0,0.0
P2664,units sold,A-Few-Days,0,0.0,0.0,0.0
P2664,units sold,A-Week,0,0.0,0.0,0.0
P2664,units sold,A-Few-Weeks,0,0.0,0.0,0.0
P2664,units sold,A-Month,0,0.0,0.0,0.0
P2664,units sold,A-Few-Months,0,0.0,0.0,0.0
P2664,units sold,A-Year,0,0.0,0.0,0.0
P2664,units sold,A-Few-Years,1,20.0,0.001251705448673818,0.3793844112603422
P2664,units sold,Many-Years,4,80.0,0.013597117411108845,4.121204704602624
P3174,art director,A-Day,0,0.0,0.0,0.0
P3174,art director,A-Few-Days,0,0.0,0.0,0.0
P3174,art director,A-Week,0,0.0,0.0,0.0
P3174,art director,A-Few-Weeks,0,0.0,0.0,0.0
P3174,art director,A-Month,0,0.0,0.0,0.0
P3174,art director,A-Few-Months,0,0.0,0.0,0.0
P3174,art director,A-Year,0,0.0,0.0,0.0
P3174,art director,A-Few-Years,4,80.0,0.005006821794695272,1.517537645041369
P3174,art director,Many-Years,1,20.0,0.0033992793527772114,1.030301176150656
P8938,artistic director,A-Day,0,0.0,0.0,0.0
P8938,artistic director,A-Few-Days,0,0.0,0.0,0.0
P8938,artistic director,A-Week,0,0.0,0.0,0.0
P8938,artistic director,A-Few-Weeks,0,0.0,0.0,0.0
P8938,artistic director,A-Month,0,0.0,0.0,0.0
P8938,artistic director,A-Few-Months,0,0.0,0.0,0.0
P8938,artistic director,A-Year,0,0.0,0.0,0.0
P8938,artistic director,A-Few-Years,3,60.0,0.0037551163460214543,1.1381532337810267
P8938,artistic director,Many-Years,2,40.0,0.006798558705554423,2.060602352301312
P16,transport network,A-Day,0,0.0,0.0,0.0
P16,transport network,A-Few-Days,0,0.0,0.0,0.0
P16,transport network,A-Week,0,0.0,0.0,0.0
P16,transport network,A-Few-Weeks,0,0.0,0.0,0.0
P16,transport network,A-Month,0,0.0,0.0,0.0
P16,transport network,A-Few-Months,0,0.0,0.0,0.0
P16,transport network,A-Year,0,0.0,0.0,0.0
P16,transport network,A-Few-Years,1,25.0,0.001251705448673818,0.47423051407542777
P16,transport network,Many-Years,3,75.0,0.010197838058331634,3.8636294105649602
P101,field of work,A-Day,0,0.0,0.0,0.0
P101,field of work,A-Few-Days,0,0.0,0.0,0.0
P101,field of work,A-Week,0,0.0,0.0,0.0
P101,field of work,A-Few-Weeks,0,0.0,0.0,0.0
P101,field of work,A-Month,0,0.0,0.0,0.0
P101,field of work,A-Few-Months,0,0.0,0.0,0.0
P101,field of work,A-Year,0,0.0,0.0,0.0
P101,field of work,A-Few-Years,3,75.0,0.0037551163460214543,1.4226915422262834
P101,field of work,Many-Years,1,25.0,0.0033992793527772114,1.28787647018832
P149,architectural style,A-Day,0,0.0,0.0,0.0
P149,architectural style,A-Few-Days,0,0.0,0.0,0.0
P149,architectural style,A-Week,0,0.0,0.0,0.0
P149,architectural style,A-Few-Weeks,0,0.0,0.0,0.0
P149,architectural style,A-Month,0,0.0,0.0,0.0
P149,architectural style,A-Few-Months,0,0.0,0.0,0.0
P149,architectural style,A-Year,0,0.0,0.0,0.0
P149,architectural style,A-Few-Years,0,0.0,0.0,0.0
P149,architectural style,Many-Years,4,100.0,0.013597117411108845,5.15150588075328
P155,follows,A-Day,0,0.0,0.0,0.0
P155,follows,A-Few-Days,0,0.0,0.0,0.0
P155,follows,A-Week,0,0.0,0.0,0.0
P155,follows,A-Few-Weeks,0,0.0,0.0,0.0
P155,follows,A-Month,0,0.0,0.0,0.0
P155,follows,A-Few-Months,0,0.0,0.0,0.0
P155,follows,A-Year,0,0.0,0.0,0.0
P155,follows,A-Few-Years,2,50.0,0.002503410897347636,0.9484610281508555
P155,follows,Many-Years,2,50.0,0.006798558705554423,2.57575294037664
P263,official residence,A-Day,0,0.0,0.0,0.0
P263,official residence,A-Few-Days,0,0.0,0.0,0.0
P263,official residence,A-Week,0,0.0,0.0,0.0
P263,official residence,A-Few-Weeks,0,0.0,0.0,0.0
P263,official residence,A-Month,0,0.0,0.0,0.0
P263,official residence,A-Few-Months,1,25.0,0.023185717597959656,8.784314862044981
P263,official residence,A-Year,0,0.0,0.0,0.0
P263,official residence,A-Few-Years,1,25.0,0.001251705448673818,0.47423051407542777
P263,official residence,Many-Years,2,50.0,0.006798558705554423,2.57575294037664
P571,inception,A-Day,0,0.0,0.0,0.0
P571,inception,A-Few-Days,0,0.0,0.0,0.0
P571,inception,A-Week,0,0.0,0.0,0.0
P571,inception,A-Few-Weeks,0,0.0,0.0,0.0
P571,inception,A-Month,0,0.0,0.0,0.0
P571,inception,A-Few-Months,0,0.0,0.0,0.0
P571,inception,A-Year,0,0.0,0.0,0.0
P571,inception,A-Few-Years,1,25.0,0.001251705448673818,0.47423051407542777
P571,inception,Many-Years,3,75.0,0.010197838058331634,3.8636294105649602
P579,IMA status and/or rank,A-Day,0,0.0,0.0,0.0
P579,IMA status and/or rank,A-Few-Days,0,0.0,0.0,0.0
P579,IMA status and/or rank,A-Week,0,0.0,0.0,0.0
P579,IMA status and/or rank,A-Few-Weeks,0,0.0,0.0,0.0
P579,IMA status and/or rank,A-Month,0,0.0,0.0,0.0
P579,IMA status and/or rank,A-Few-Months,0,0.0,0.0,0.0
P579,IMA status and/or rank,A-Year,0,0.0,0.0,0.0
P579,IMA status and/or rank,A-Few-Years,2,50.0,0.002503410897347636,0.9484610281508555
P579,IMA status and/or rank,Many-Years,2,50.0,0.006798558705554423,2.57575294037664
P585,point in time,A-Day,0,0.0,0.0,0.0
P585,point in time,A-Few-Days,0,0.0,0.0,0.0
P585,point in time,A-Week,0,0.0,0.0,0.0
P585,point in time,A-Few-Weeks,0,0.0,0.0,0.0
P585,point in time,A-Month,0,0.0,0.0,0.0
P585,point in time,A-Few-Months,2,50.0,0.04637143519591931,17.568629724089963
P585,point in time,A-Year,1,25.0,0.0029308323563892145,1.1103971277842908
P585,point in time,A-Few-Years,1,25.0,0.001251705448673818,0.47423051407542777
P585,point in time,Many-Years,0,0.0,0.0,0.0
P710,participant,A-Day,0,0.0,0.0,0.0
P710,participant,A-Few-Days,0,0.0,0.0,0.0
P710,participant,A-Week,0,0.0,0.0,0.0
P710,participant,A-Few-Weeks,0,0.0,0.0,0.0
P710,participant,A-Month,0,0.0,0.0,0.0
P710,participant,A-Few-Months,1,25.0,0.023185717597959656,8.784314862044981
P710,participant,A-Year,2,50.0,0.005861664712778429,2.2207942555685816
P710,participant,A-Few-Years,1,25.0,0.001251705448673818,0.47423051407542777
P710,participant,Many-Years,0,0.0,0.0,0.0
P803,professorship,A-Day,0,0.0,0.0,0.0
P803,professorship,A-Few-Days,0,0.0,0.0,0.0
P803,professorship,A-Week,0,0.0,0.0,0.0
P803,professorship,A-Few-Weeks,0,0.0,0.0,0.0
P803,professorship,A-Month,0,0.0,0.0,0.0
P803,professorship,A-Few-Months,0,0.0,0.0,0.0
P803,professorship,A-Year,0,0.0,0.0,0.0
P803,professorship,A-Few-Years,4,100.0,0.005006821794695272,1.896922056301711
P803,professorship,Many-Years,0,0.0,0.0,0.0
P872,printed by,A-Day,0,0.0,0.0,0.0
P872,printed by,A-Few-Days,0,0.0,0.0,0.0
P872,printed by,A-Week,0,0.0,0.0,0.0
P872,printed by,A-Few-Weeks,0,0.0,0.0,0.0
P872,printed by,A-Month,0,0.0,0.0,0.0
P872,printed by,A-Few-Months,0,0.0,0.0,0.0
P872,printed by,A-Year,0,0.0,0.0,0.0
P872,printed by,A-Few-Years,3,75.0,0.0037551163460214543,1.4226915422262834
P872,printed by,Many-Years,1,25.0,0.0033992793527772114,1.28787647018832
P1141,number of processor cores,A-Day,0,0.0,0.0,0.0
P1141,number of processor cores,A-Few-Days,0,0.0,0.0,0.0
P1141,number of processor cores,A-Week,0,0.0,0.0,0.0
P1141,number of processor cores,A-Few-Weeks,0,0.0,0.0,0.0
P1141,number of processor cores,A-Month,0,0.0,0.0,0.0
P1141,number of processor cores,A-Few-Months,1,25.0,0.023185717597959656,8.784314862044981
P1141,number of processor cores,A-Year,3,75.0,0.008792497069167644,3.3311913833528726
P1141,number of processor cores,A-Few-Years,0,0.0,0.0,0.0
P1141,number of processor cores,Many-Years,0,0.0,0.0,0.0
P1592,prosecutor,A-Day,0,0.0,0.0,0.0
P1592,prosecutor,A-Few-Days,0,0.0,0.0,0.0
P1592,prosecutor,A-Week,0,0.0,0.0,0.0
P1592,prosecutor,A-Few-Weeks,0,0.0,0.0,0.0
P1592,prosecutor,A-Month,0,0.0,0.0,0.0
P1592,prosecutor,A-Few-Months,0,0.0,0.0,0.0
P1592,prosecutor,A-Year,0,0.0,0.0,0.0
P1592,prosecutor,A-Few-Years,4,100.0,0.005006821794695272,1.896922056301711
P1592,prosecutor,Many-Years,0,0.0,0.0,0.0
P1906,office held by head of state,A-Day,0,0.0,0.0,0.0
P1906,office held by head of state,A-Few-Days,0,0.0,0.0,0.0
P1906,office held by head of state,A-Week,0,0.0,0.0,0.0
P1906,office held by head of state,A-Few-Weeks,0,0.0,0.0,0.0
P1906,office held by head of state,A-Month,0,0.0,0.0,0.0
P1906,office held by head of state,A-Few-Months,0,0.0,0.0,0.0
P1906,office held by head of state,A-Year,0,0.0,0.0,0.0
P1906,office held by head of state,A-Few-Years,0,0.0,0.0,0.0
P1906,office held by head of state,Many-Years,4,100.0,0.013597117411108845,5.15150588075328
P2121,prize money,A-Day,0,0.0,0.0,0.0
P2121,prize money,A-Few-Days,0,0.0,0.0,0.0
P2121,prize money,A-Week,0,0.0,0.0,0.0
P2121,prize money,A-Few-Weeks,0,0.0,0.0,0.0
P2121,prize money,A-Month,0,0.0,0.0,0.0
P2121,prize money,A-Few-Months,0,0.0,0.0,0.0
P2121,prize money,A-Year,0,0.0,0.0,0.0
P2121,prize money,A-Few-Years,2,50.0,0.002503410897347636,0.9484610281508555
P2121,prize money,Many-Years,2,50.0,0.006798558705554423,2.57575294037664
P2144,frequency,A-Day,0,0.0,0.0,0.0
P2144,frequency,A-Few-Days,0,0.0,0.0,0.0
P2144,frequency,A-Week,0,0.0,0.0,0.0
P2144,frequency,A-Few-Weeks,0,0.0,0.0,0.0
P2144,frequency,A-Month,0,0.0,0.0,0.0
P2144,frequency,A-Few-Months,0,0.0,0.0,0.0
P2144,frequency,A-Year,1,25.0,0.0029308323563892145,1.1103971277842908
P2144,frequency,A-Few-Years,1,25.0,0.001251705448673818,0.47423051407542777
P2144,frequency,Many-Years,2,50.0,0.006798558705554423,2.57575294037664
P2415,personal best,A-Day,0,0.0,0.0,0.0
P2415,personal best,A-Few-Days,0,0.0,0.0,0.0
P2415,personal best,A-Week,0,0.0,0.0,0.0
P2415,personal best,A-Few-Weeks,0,0.0,0.0,0.0
P2415,personal best,A-Month,0,0.0,0.0,0.0
P2415,personal best,A-Few-Months,0,0.0,0.0,0.0
P2415,personal best,A-Year,3,75.0,0.008792497069167644,3.3311913833528726
P2415,personal best,A-Few-Years,1,25.0,0.001251705448673818,0.47423051407542777
P2415,personal best,Many-Years,0,0.0,0.0,0.0
P2500,league level below,A-Day,0,0.0,0.0,0.0
P2500,league level below,A-Few-Days,0,0.0,0.0,0.0
P2500,league level below,A-Week,0,0.0,0.0,0.0
P2500,league level below,A-Few-Weeks,0,0.0,0.0,0.0
P2500,league level below,A-Month,0,0.0,0.0,0.0
P2500,league level below,A-Few-Months,0,0.0,0.0,0.0
P2500,league level below,A-Year,0,0.0,0.0,0.0
P2500,league level below,A-Few-Years,2,50.0,0.002503410897347636,0.9484610281508555
P2500,league level below,Many-Years,2,50.0,0.006798558705554423,2.57575294037664
P3919,contributed to creative work,A-Day,0,0.0,0.0,0.0
P3919,contributed to creative work,A-Few-Days,0,0.0,0.0,0.0
P3919,contributed to creative work,A-Week,0,0.0,0.0,0.0
P3919,contributed to creative work,A-Few-Weeks,0,0.0,0.0,0.0
P3919,contributed to creative work,A-Month,0,0.0,0.0,0.0
P3919,contributed to creative work,A-Few-Months,0,0.0,0.0,0.0
P3919,contributed to creative work,A-Year,0,0.0,0.0,0.0
P3919,contributed to creative work,A-Few-Years,2,50.0,0.002503410897347636,0.9484610281508555
P3919,contributed to creative work,Many-Years,2,50.0,0.006798558705554423,2.57575294037664
P8030,military size designation,A-Day,0,0.0,0.0,0.0
P8030,military size designation,A-Few-Days,0,0.0,0.0,0.0
P8030,military size designation,A-Week,0,0.0,0.0,0.0
P8030,military size designation,A-Few-Weeks,0,0.0,0.0,0.0
P8030,military size designation,A-Month,0,0.0,0.0,0.0
P8030,military size designation,A-Few-Months,2,50.0,0.04637143519591931,17.568629724089963
P8030,military size designation,A-Year,0,0.0,0.0,0.0
P8030,military size designation,A-Few-Years,0,0.0,0.0,0.0
P8030,military size designation,Many-Years,2,50.0,0.006798558705554423,2.57575294037664
P465,sRGB color hex triplet,A-Day,0,0.0,0.0,0.0
P465,sRGB color hex triplet,A-Few-Days,0,0.0,0.0,0.0
P465,sRGB color hex triplet,A-Week,0,0.0,0.0,0.0
P465,sRGB color hex triplet,A-Few-Weeks,0,0.0,0.0,0.0
P465,sRGB color hex triplet,A-Month,0,0.0,0.0,0.0
P465,sRGB color hex triplet,A-Few-Months,0,0.0,0.0,0.0
P465,sRGB color hex triplet,A-Year,0,0.0,0.0,0.0
P465,sRGB color hex triplet,A-Few-Years,3,100.0,0.0037551163460214543,1.896922056301711
P465,sRGB color hex triplet,Many-Years,0,0.0,0.0,0.0
P528,catalog code,A-Day,0,0.0,0.0,0.0
P528,catalog code,A-Few-Days,0,0.0,0.0,0.0
P528,catalog code,A-Week,0,0.0,0.0,0.0
P528,catalog code,A-Few-Weeks,0,0.0,0.0,0.0
P528,catalog code,A-Month,0,0.0,0.0,0.0
P528,catalog code,A-Few-Months,0,0.0,0.0,0.0
P528,catalog code,A-Year,0,0.0,0.0,0.0
P528,catalog code,A-Few-Years,1,33.33333333333333,0.001251705448673818,0.6323073521005703
P528,catalog code,Many-Years,2,66.66666666666666,0.006798558705554423,3.43433725383552
P802,student,A-Day,0,0.0,0.0,0.0
P802,student,A-Few-Days,0,0.0,0.0,0.0
P802,student,A-Week,0,0.0,0.0,0.0
P802,student,A-Few-Weeks,0,0.0,0.0,0.0
P802,student,A-Month,0,0.0,0.0,0.0
P802,student,A-Few-Months,0,0.0,0.0,0.0
P802,student,A-Year,0,0.0,0.0,0.0
P802,student,A-Few-Years,3,100.0,0.0037551163460214543,1.896922056301711
P802,student,Many-Years,0,0.0,0.0,0.0
P1387,political alignment,A-Day,0,0.0,0.0,0.0
P1387,political alignment,A-Few-Days,0,0.0,0.0,0.0
P1387,political alignment,A-Week,0,0.0,0.0,0.0
P1387,political alignment,A-Few-Weeks,0,0.0,0.0,0.0
P1387,political alignment,A-Month,0,0.0,0.0,0.0
P1387,political alignment,A-Few-Months,0,0.0,0.0,0.0
P1387,political alignment,A-Year,0,0.0,0.0,0.0
P1387,political alignment,A-Few-Years,0,0.0,0.0,0.0
P1387,political alignment,Many-Years,3,100.0,0.010197838058331634,5.15150588075328
P1671,route number,A-Day,0,0.0,0.0,0.0
